Store,Dept,Year,Month,Weekly_Sales
36,42,2011,6,104.1325
36,42,2011,7,89.94800000000001
36,42,2011,8,88.63
36,42,2011,9,86.898
36,42,2011,10,111.8475
36,42,2011,11,108.06
36,42,2011,12,82.33399999999999
36,42,2012,1,74.2
36,42,2012,2,76.535
36,42,2012,3,102.168
36,42,2012,4,95.025
36,42,2012,5,90.85249999999999
36,42,2012,6,94.64200000000001
36,42,2012,7,81.49000000000001
36,42,2012,8,92.296
36,42,2012,9,97.9525
36,42,2012,10,116.07499999999999
36,44,2010,3,6.0
36,44,2010,4,7.44
36,44,2010,6,18.0
36,44,2010,7,18.0
36,44,2010,10,36.0
36,44,2011,5,-30.0
36,44,2011,10,2.33
36,44,2012,2,11.5
36,44,2012,3,2.58
36,44,2012,4,0.5
36,44,2012,7,0.2749999999999986
36,44,2012,8,-0.4999999999999998
36,44,2012,10,-1.36
36,46,2010,2,2748.0775
36,46,2010,3,3022.935
36,46,2010,4,3184.2239999999997
36,46,2010,5,3318.7
36,46,2010,6,3134.4
36,46,2010,7,2796.624
36,46,2010,8,2930.67
36,46,2010,9,2612.26
36,46,2010,10,2866.466
36,46,2010,11,3013.355
36,46,2010,12,2331.7439999999997
36,46,2011,1,2402.1575
36,46,2011,2,2612.895
36,46,2011,3,2760.1225
36,46,2011,4,2682.986
36,46,2011,5,2349.6375
36,46,2011,6,2444.8975
36,46,2011,7,2013.5039999999997
36,46,2011,8,1977.6275
36,46,2011,9,1847.6119999999999
36,46,2011,10,2106.6025
36,46,2011,11,1990.0225
36,46,2011,12,1796.9
36,46,2012,1,2036.2824999999998
36,46,2012,2,2322.19
36,46,2012,3,2288.5919999999996
36,46,2012,4,2339.0375
36,46,2012,5,2437.98
36,46,2012,6,2456.874
36,46,2012,7,2306.2325
36,46,2012,8,2188.8779999999997
36,46,2012,9,2099.24
36,46,2012,10,2066.1525
36,49,2012,9,5.0
36,49,2012,10,5.0
36,52,2010,5,5.319999999999999
36,52,2010,6,5.47
36,52,2010,7,6.8275
36,52,2010,8,4.036666666666666
36,52,2010,9,6.155
36,52,2010,10,1.47
36,52,2010,12,9.37
36,52,2011,1,2.97
36,52,2011,2,9.37
36,52,2011,3,13.6975
36,52,2011,4,2.1466666666666665
36,52,2011,5,3.563333333333333
36,52,2011,6,2.96
36,52,2011,10,1.47
36,52,2011,11,2.47
36,52,2011,12,5.44
36,52,2012,1,1.2850000000000001
36,52,2012,2,0.75
36,55,2010,2,382.2475
36,55,2010,3,291.395
36,55,2010,4,290.952
36,55,2010,5,54.8125
36,55,2010,6,234.135
36,55,2010,7,147.184
36,55,2010,8,260.2225
36,55,2010,9,197.195
36,55,2010,10,240.74
36,55,2010,11,90.41499999999999
36,55,2010,12,42.364
36,55,2011,1,165.495
36,55,2011,2,282.735
36,55,2011,3,180.25
36,55,2011,4,146.802
36,55,2011,5,127.0
36,55,2011,6,125.5
36,55,2011,7,84.576
36,55,2011,8,74.66
36,55,2011,9,47.6
36,55,2011,10,47.22
36,55,2011,11,48.85
36,55,2011,12,31.552
36,55,2012,1,87.79750000000001
36,55,2012,2,36.9025
36,55,2012,3,24.528
36,55,2012,4,20.72
36,55,2012,5,17.0
36,55,2012,6,14.833333333333334
36,55,2012,7,12.5
36,56,2010,11,365.75
36,56,2010,12,172.375
36,56,2011,3,370.75
36,56,2011,4,134.6
36,56,2011,5,6.0
36,56,2011,9,31.080000000000002
36,56,2011,11,569.08
36,56,2011,12,204.596
36,59,2010,2,51.057500000000005
36,59,2010,3,52.4375
36,59,2010,4,19.362000000000002
36,59,2010,5,27.3625
36,59,2010,6,20.2925
36,59,2010,7,23.3325
36,59,2010,8,17.36
36,59,2010,9,21.39
36,59,2010,10,16.43
36,59,2010,11,20.5075
36,59,2010,12,31.548000000000002
36,59,2011,1,23.450000000000003
36,59,2011,2,17.783333333333335
36,59,2011,3,12.512500000000001
36,59,2011,4,10.64
36,59,2011,5,6.47
36,59,2011,6,4.94
36,59,2011,7,4.0
36,59,2011,8,7.84
36,59,2011,10,-1.42
36,59,2011,11,26.666666666666668
36,59,2011,12,89.6
36,59,2012,1,42.235
36,60,2010,2,224.39999999999998
36,60,2010,3,226.6
36,60,2010,4,227.04000000000002
36,60,2010,5,123.2
36,60,2010,6,143.0
36,60,2010,7,167.2
36,60,2010,8,162.8
36,60,2010,9,151.8
36,60,2010,10,132.0
36,60,2010,11,140.8
36,60,2010,12,279.84000000000003
36,60,2011,1,143.0
36,60,2011,2,239.8
36,60,2011,3,198.0
36,60,2011,4,212.95999999999998
36,60,2011,5,195.8
36,60,2011,6,162.8
36,60,2011,7,146.08
36,60,2011,8,158.4
36,60,2011,9,124.96
36,60,2011,10,105.6
36,60,2011,11,131.8
36,60,2011,12,283.36
36,60,2012,1,187.5
36,60,2012,2,186.75
36,60,2012,3,84.6
36,60,2012,4,173.25
36,60,2012,5,155.25
36,60,2012,6,99.0
36,60,2012,7,148.5
36,60,2012,8,63.0
36,60,2012,9,103.5
36,60,2012,10,65.25
36,67,2010,2,976.61
36,67,2010,3,744.2625
36,67,2010,4,846.1600000000001
36,67,2010,5,1114.5974999999999
36,67,2010,6,816.1225
36,67,2010,7,854.2239999999999
36,67,2010,8,716.7925
36,67,2010,9,707.5725
36,67,2010,10,704.116
36,67,2010,11,623.1925
36,67,2010,12,945.5440000000001
36,67,2011,1,538.315
36,67,2011,2,922.5150000000001
36,67,2011,3,642.29
36,67,2011,4,575.222
36,67,2011,5,896.2800000000001
36,67,2011,6,627.9875
36,67,2011,7,455.582
36,67,2011,8,566.3375
36,67,2011,9,549.97
36,67,2011,10,459.9725
36,67,2011,11,539.99
36,67,2011,12,760.4460000000001
36,67,2012,1,544.6475
36,67,2012,2,712.4425
36,67,2012,3,527.0699999999999
36,67,2012,4,474.4775
36,67,2012,5,860.1875
36,67,2012,6,569.76
36,67,2012,7,579.8575000000001
36,67,2012,8,427.07399999999996
36,67,2012,9,512.105
36,67,2012,10,569.4725
36,71,2012,8,-29.0
36,72,2011,1,9.88
36,72,2012,3,5.88
36,72,2012,4,-71.34333333333333
36,72,2012,5,-17.06
36,72,2012,6,-19.88
36,72,2012,7,-24.0
36,72,2012,10,-13.92
36,74,2010,2,994.6375
36,74,2010,3,823.35
36,74,2010,4,811.5360000000001
36,74,2010,5,740.6475
36,74,2010,6,631.5675
36,74,2010,7,757.176
36,74,2010,8,902.9300000000001
36,74,2010,9,697.9300000000001
36,74,2010,10,540.256
36,74,2010,11,528.0450000000001
36,74,2010,12,500.75200000000007
36,74,2011,1,626.005
36,74,2011,2,693.2325000000001
36,74,2011,3,751.125
36,74,2011,4,640.2180000000001
36,74,2011,5,515.8675
36,74,2011,6,478.8725
36,74,2011,7,491.94000000000005
36,74,2011,8,609.105
36,74,2011,9,523.65
36,74,2011,10,454.4525
36,74,2011,11,529.9025
36,74,2011,12,478.198
36,74,2012,1,547.505
36,74,2012,2,506.0625
36,74,2012,3,566.654
36,74,2012,4,562.4300000000001
36,74,2012,5,529.7175
36,74,2012,6,529.4680000000001
36,74,2012,7,503.73249999999996
36,74,2012,8,480.39799999999997
36,74,2012,9,521.63
36,74,2012,10,490.33
36,79,2010,2,20764.8575
36,79,2010,3,18587.1275
36,79,2010,4,18384.4
36,79,2010,5,19605.4025
36,79,2010,6,19260.86
36,79,2010,7,18196.578
36,79,2010,8,19479.96
36,79,2010,9,19406.254999999997
36,79,2010,10,18961.304
36,79,2010,11,18290.45
36,79,2010,12,17800.408
36,79,2011,1,19829.85
36,79,2011,2,20457.3375
36,79,2011,3,20196.704999999998
36,79,2011,4,18829.224000000002
36,79,2011,5,17905.48
36,79,2011,6,17797.255
36,79,2011,7,16751.932
36,79,2011,8,16035.6175
36,79,2011,9,15748.258000000002
36,79,2011,10,15399.3
36,79,2011,11,16280.9675
36,79,2011,12,15699.007999999998
36,79,2012,1,16908.275
36,79,2012,2,16705.77
36,79,2012,3,16582.628
36,79,2012,4,17262.71
36,79,2012,5,16843.235
36,79,2012,6,16353.416000000001
36,79,2012,7,16304.485
36,79,2012,8,16190.162
36,79,2012,9,12434.1125
36,79,2012,10,12943.325
36,80,2010,2,23075.9
36,80,2010,3,22679.9075
36,80,2010,4,22831.126
36,80,2010,5,23452.475
36,80,2010,6,23404.6325
36,80,2010,7,23339.898
36,80,2010,8,23196.1925
36,80,2010,9,24115.9425
36,80,2010,10,24950.366
36,80,2010,11,24476.190000000002
36,80,2010,12,22927.28
36,80,2011,1,23416.614999999998
36,80,2011,2,24010.822500000002
36,80,2011,3,23957.1425
36,80,2011,4,22817.306
36,80,2011,5,22821.155
36,80,2011,6,21878.37
36,80,2011,7,21006.166
36,80,2011,8,20543.91
36,80,2011,9,19013.988
36,80,2011,10,19127.94
36,80,2011,11,18392.6525
36,80,2011,12,17643.07
36,80,2012,1,18169.3175
36,80,2012,2,17670.71
36,80,2012,3,17748.496
36,80,2012,4,17066.517499999998
36,80,2012,5,16874.5775
36,80,2012,6,16304.26
36,80,2012,7,15874.115
36,80,2012,8,15703.223999999998
36,80,2012,9,15490.9
36,80,2012,10,15024.81
36,81,2010,2,16323.427500000002
36,81,2010,3,14361.3375
36,81,2010,4,14366.202000000001
36,81,2010,5,14832.225
36,81,2010,6,14861.7075
36,81,2010,7,14648.484
36,81,2010,8,14672.3075
36,81,2010,9,13572.7325
36,81,2010,10,13695.079999999998
36,81,2010,11,13205.005
36,81,2010,12,12728.338
36,81,2011,1,13285.31
36,81,2011,2,13417.752499999999
36,81,2011,3,13158.5725
36,81,2011,4,12155.73
36,81,2011,5,11934.0025
36,81,2011,6,11876.5125
36,81,2011,7,12287.112
36,81,2011,8,11686.4725
36,81,2011,9,10985.522
36,81,2011,10,11044.9
36,81,2011,11,10697.015
36,81,2011,12,10319.418
36,81,2012,1,11171.07
36,81,2012,2,10704.755000000001
36,81,2012,3,10697.014
36,81,2012,4,10681.805
36,81,2012,5,10634.3225
36,81,2012,6,10740.02
36,81,2012,7,10303.6925
36,81,2012,8,10207.172
36,81,2012,9,10062.3025
36,81,2012,10,10010.6125
36,82,2010,2,4156.0025000000005
36,82,2010,3,4042.7
36,82,2010,4,4038.184
36,82,2010,5,4226.95
36,82,2010,6,3890.04
36,82,2010,7,3947.7619999999997
36,82,2010,8,3569.6525
36,82,2010,9,3517.3775
36,82,2010,10,4204.336
36,82,2010,11,4339.5875
36,82,2010,12,5172.098
36,82,2011,1,5130.795
36,82,2011,2,5345.865
36,82,2011,3,5212.139999999999
36,82,2011,4,5044.838000000001
36,82,2011,5,5056.2375
36,82,2011,6,5844.35
36,82,2011,7,4741.314
36,82,2011,8,4832.9575
36,82,2011,9,5214.584
36,82,2011,10,5085.5275
36,82,2011,11,5954.4075
36,82,2011,12,7473.255999999999
36,82,2012,1,5259.32
36,82,2012,2,4658.3324999999995
36,82,2012,3,5644.616
36,82,2012,4,5137.21
36,82,2012,5,4733.925
36,82,2012,6,5061.59
36,82,2012,7,4258.2675
36,82,2012,8,4396.2080000000005
36,82,2012,9,5431.465
36,82,2012,10,4887.9725
36,83,2010,2,8527.48
36,83,2010,3,8079.9625
36,83,2010,4,6569.7300000000005
36,83,2010,5,4775.8675
36,83,2010,6,4132.924999999999
36,83,2010,7,3774.0879999999997
36,83,2010,8,3990.9125000000004
36,83,2010,9,3805.41
36,83,2010,10,4079.666
36,83,2010,11,3564.2025
36,83,2010,12,3009.65
36,83,2011,1,3416.94
36,83,2011,2,2799.0375
36,83,2011,3,4604.1900000000005
36,83,2011,4,4756.316000000001
36,83,2011,5,3435.04
36,83,2011,6,3428.795
36,83,2011,7,3553.1940000000004
36,83,2011,8,3475.46
36,83,2011,9,2911.0739999999996
36,83,2011,10,2607.3575
36,83,2011,11,1847.71
36,83,2011,12,1642.1940000000002
36,83,2012,1,2142.865
36,83,2012,2,2054.8775
36,83,2012,3,2339.052
36,83,2012,4,2520.04
36,83,2012,5,1811.0725000000002
36,83,2012,6,1668.854
36,83,2012,7,1908.1799999999998
36,83,2012,8,2045.316
36,83,2012,9,2180.18
36,83,2012,10,1900.9125
36,85,2010,2,59.42
36,87,2010,2,24.88
36,87,2010,3,24.88
36,87,2010,8,266.135
36,87,2010,9,178.70499999999998
36,87,2010,10,303.904
36,87,2010,11,287.405
36,87,2010,12,310.916
36,87,2011,1,421.65999999999997
36,87,2011,2,318.695
36,87,2011,3,274.18
36,87,2011,4,222.57599999999996
36,87,2011,5,253.44
36,87,2011,6,237.91
36,87,2011,7,396.336
36,87,2011,8,401.21
36,87,2011,9,358.996
36,87,2011,10,399.985
36,87,2011,11,359.97
36,87,2011,12,333.964
36,87,2012,1,349.98
36,87,2012,2,436.27
36,87,2012,3,254.998
36,87,2012,4,246.24
36,87,2012,5,278.74
36,87,2012,6,249.984
36,87,2012,7,114.995
36,87,2012,8,136.996
36,87,2012,9,157.5
36,87,2012,10,166.65333333333334
36,90,2010,2,45813.175
36,90,2010,3,42085.9675
36,90,2010,4,42425.466
36,90,2010,5,43902.6425
36,90,2010,6,42919.1325
36,90,2010,7,42476.656
36,90,2010,8,42420.542499999996
36,90,2010,9,41345.795
36,90,2010,10,39580.272
36,90,2010,11,39101.3625
36,90,2010,12,37158.732
36,90,2011,1,40627.225
36,90,2011,2,39135.7525
36,90,2011,3,38864.475
36,90,2011,4,37273.148
36,90,2011,5,35227.7425
36,90,2011,6,35548.6575
36,90,2011,7,35883.914000000004
36,90,2011,8,37049.5525
36,90,2011,9,32962.012
36,90,2011,10,32475.980000000003
36,90,2011,11,31331.055
36,90,2011,12,30034.21
36,90,2012,1,31210.1325
36,90,2012,2,30569.2075
36,90,2012,3,29623.590000000004
36,90,2012,4,28970.6725
36,90,2012,5,28531.65
36,90,2012,6,29020.676
36,90,2012,7,27672.4525
36,90,2012,8,27589.252
36,90,2012,9,26863.79
36,90,2012,10,26500.489999999998
36,91,2010,2,11679.4125
36,91,2010,3,12001.5375
36,91,2010,4,12077.97
36,91,2010,5,13659.1275
36,91,2010,6,14375.2775
36,91,2010,7,13947.912
36,91,2010,8,14010.91
36,91,2010,9,12703.8
36,91,2010,10,11872.03
36,91,2010,11,10977.72
36,91,2010,12,10222.836
36,91,2011,1,11017.0325
36,91,2011,2,12119.060000000001
36,91,2011,3,12954.8025
36,91,2011,4,12370.202000000001
36,91,2011,5,12156.81
36,91,2011,6,12222.4825
36,91,2011,7,11664.16
36,91,2011,8,12106.425
36,91,2011,9,9961.822
36,91,2011,10,9856.3925
36,91,2011,11,9028.94
36,91,2011,12,8273.168000000001
36,91,2012,1,9503.11
36,91,2012,2,8620.24
36,91,2012,3,9676.952000000001
36,91,2012,4,10511.9825
36,91,2012,5,10029.005000000001
36,91,2012,6,10480.369999999999
36,91,2012,7,9826.085000000001
36,91,2012,8,9425.302
36,91,2012,9,9028.5525
36,91,2012,10,8394.4525
36,92,2010,2,63323.775
36,92,2010,3,57270.78
36,92,2010,4,55597.75
36,92,2010,5,56818.865
36,92,2010,6,55813.17
36,92,2010,7,55556.52
36,92,2010,8,53941.8
36,92,2010,9,53355.7075
36,92,2010,10,51499.016
36,92,2010,11,53378.545
36,92,2010,12,50154.664000000004
36,92,2011,1,50284.6375
36,92,2011,2,50366.715
36,92,2011,3,49347.97
36,92,2011,4,45687.014
36,92,2011,5,43474.4325
36,92,2011,6,43003.520000000004
36,92,2011,7,42597.254
36,92,2011,8,43115.6525
36,92,2011,9,38649.428
36,92,2011,10,38722.0375
36,92,2011,11,38278.905
36,92,2011,12,36617.664000000004
36,92,2012,1,37939.229999999996
36,92,2012,2,36900.0125
36,92,2012,3,36050.53
36,92,2012,4,35830.3675
36,92,2012,5,34502.15
36,92,2012,6,34369.426
36,92,2012,7,33284.47
36,92,2012,8,32165.972
36,92,2012,9,32128.769999999997
36,92,2012,10,32526.370000000003
36,93,2010,2,39603.0825
36,93,2010,3,36803.2775
36,93,2010,4,38961.770000000004
36,93,2010,5,42757.515
36,93,2010,6,41064.835
36,93,2010,7,39121.688
36,93,2010,8,35610.9
36,93,2010,9,36914.7475
36,93,2010,10,34921.18
36,93,2010,11,35500.972499999996
36,93,2010,12,32202.872000000003
36,93,2011,1,29489.5775
36,93,2011,2,28999.8125
36,93,2011,3,26669.302499999998
36,93,2011,4,24445.824
36,93,2011,5,25085.5875
36,93,2011,6,23787.905
36,93,2011,7,23716.226000000002
36,93,2011,8,24096.85
36,93,2011,9,20113.282
36,93,2011,10,19771.68
36,93,2011,11,20448.785
36,93,2011,12,20361.492000000002
36,93,2012,1,18248.4625
36,93,2012,2,18282.175
36,93,2012,3,16123.342
36,93,2012,4,16589.739999999998
36,93,2012,5,16210.26
36,93,2012,6,16041.432
36,93,2012,7,15259.1775
36,93,2012,8,15549.972
36,93,2012,9,15120.33
36,93,2012,10,14929.71
36,94,2010,2,69327.82250000001
36,94,2010,3,65991.73
36,94,2010,4,73140.572
36,94,2010,5,73355.715
36,94,2010,6,67783.7575
36,94,2010,7,63848.729999999996
36,94,2010,8,63249.94
36,94,2010,9,60545.515
36,94,2010,10,58049.31999999999
36,94,2010,11,50284.5175
36,94,2010,12,44798.902
36,94,2011,1,45926.615
36,94,2011,2,48634.4875
36,94,2011,3,51872.315
36,94,2011,4,50973.759999999995
36,94,2011,5,49103.520000000004
36,94,2011,6,46282.1625
36,94,2011,7,46322.19
36,94,2011,8,49476.47
36,94,2011,9,40719.486
36,94,2011,10,37376.427500000005
36,94,2011,11,35100.07
36,94,2011,12,32110.814000000002
36,94,2012,1,35702.5325
36,94,2012,2,36301.5175
36,94,2012,3,34850.045999999995
36,94,2012,4,35599.145000000004
36,94,2012,5,37605.582500000004
36,94,2012,6,35464.833999999995
36,94,2012,7,32605.5325
36,94,2012,8,32538.718000000004
36,94,2012,9,30436.715
36,94,2012,10,29970.5975
36,95,2010,2,39304.775
36,95,2010,3,39244.9925
36,95,2010,4,45580.772000000004
36,95,2010,5,50520.1975
36,95,2010,6,52276.9425
36,95,2010,7,49513.142
36,95,2010,8,51546.925
36,95,2010,9,45495.025
36,95,2010,10,44207.144
36,95,2010,11,39449.0175
36,95,2010,12,36873.726
36,95,2011,1,36806.62
36,95,2011,2,38740.1525
36,95,2011,3,41669.7525
36,95,2011,4,40218.078
36,95,2011,5,41489.4025
36,95,2011,6,46195.174999999996
36,95,2011,7,42963.727999999996
36,95,2011,8,42701.9875
36,95,2011,9,38391.85400000001
36,95,2011,10,36510.4525
36,95,2011,11,33584.472499999996
36,95,2011,12,30386.773999999998
36,95,2012,1,32342.2875
36,95,2012,2,31302.045
36,95,2012,3,34155.694
36,95,2012,4,38326.76
36,95,2012,5,38335.21
36,95,2012,6,38928.706
36,95,2012,7,34628.5025
36,95,2012,8,34886.688
36,95,2012,9,33545.915
36,95,2012,10,31401.38
36,96,2010,2,11998.342499999999
36,96,2010,3,12892.0975
36,96,2010,4,15749.172
36,96,2010,5,17819.4625
36,96,2010,6,20157.5475
36,96,2010,7,20493.93
36,96,2010,8,17600.3825
36,96,2010,9,18355.2475
36,96,2010,10,17667.512
36,96,2010,11,17197.6375
36,96,2010,12,17554.422
36,96,2011,1,11920.915
36,96,2011,2,14023.9825
36,96,2011,3,14996.145
36,96,2011,4,15257.112
36,96,2011,5,15676.439999999999
36,96,2011,6,18013.0325
36,96,2011,7,18275.584
36,96,2011,8,17197.165
36,96,2011,9,16616.56
36,96,2011,10,15086.73
36,96,2011,11,15840.17
36,96,2011,12,13531.666000000001
36,96,2012,1,14179.5275
36,96,2012,2,13792.5475
36,96,2012,3,13740.820000000002
36,96,2012,4,14091.0225
36,96,2012,5,15052.5775
36,96,2012,6,15370.662
36,96,2012,7,13989.5975
36,96,2012,8,13739.918
36,96,2012,9,13944.26
36,96,2012,10,14357.9425
36,97,2010,2,7874.205
36,97,2010,3,7041.5575
36,97,2010,4,7196.464
36,97,2010,5,7885.085
36,97,2010,6,8117.4825
36,97,2010,7,7978.017999999999
36,97,2010,8,8068.9275
36,97,2010,9,7615.33
36,97,2010,10,7620.914
36,97,2010,11,7257.08
36,97,2010,12,6845.92
36,97,2011,1,7370.2925
36,97,2011,2,7592.78
36,97,2011,3,7219.7475
36,97,2011,4,6741.134
36,97,2011,5,6664.65
36,97,2011,6,6690.1275
36,97,2011,7,6528.356
36,97,2011,8,6596.2225
36,97,2011,9,5452.956
36,97,2011,10,5576.0975
36,97,2011,11,4958.9775
36,97,2011,12,4867.788
36,97,2012,1,5465.945
36,97,2012,2,5304.2425
36,97,2012,3,5407.030000000001
36,97,2012,4,5686.455
36,97,2012,5,5706.6175
36,97,2012,6,5586.154
36,97,2012,7,5293.145
36,97,2012,8,5407.942
36,97,2012,9,5340.094999999999
36,97,2012,10,4910.625
36,98,2010,2,12921.1325
36,98,2010,3,11996.122500000001
36,98,2010,4,11556.744
36,98,2010,5,11816.185
36,98,2010,6,11242.2875
36,98,2010,7,11095.048
36,98,2010,8,10539.029999999999
36,98,2010,9,10623.695
36,98,2010,10,10964.446
36,98,2010,11,11186.93
36,98,2010,12,10589.558
36,98,2011,1,10408.585000000001
36,98,2011,2,10634.775
36,98,2011,3,9773.18
36,98,2011,4,9317.02
36,98,2011,5,9392.2625
36,98,2011,6,8536.3225
36,98,2011,7,8168.848000000001
36,98,2011,8,8607.6075
36,98,2011,9,7838.414
36,98,2011,10,8302.1675
36,98,2011,11,9154.0875
36,98,2011,12,8901.366
36,98,2012,1,7773.125
36,98,2012,2,7745.15
36,98,2012,3,7241.478
36,98,2012,4,7443.06
36,98,2012,5,6979.7325
36,98,2012,6,6366.66
36,98,2012,7,5583.645
36,98,2012,8,4974.368
36,98,2012,9,5184.875
36,98,2012,10,4994.095
36,99,2012,7,0.02
37,1,2010,2,11861.4175
37,1,2010,3,9748.2125
37,1,2010,4,10828.829999999998
37,1,2010,5,8976.3725
37,1,2010,6,8955.7975
37,1,2010,7,9021.862
37,1,2010,8,8508.9875
37,1,2010,9,10156.475
37,1,2010,10,14379.884
37,1,2010,11,13158.225
37,1,2010,12,12235.738000000001
37,1,2011,1,9138.2275
37,1,2011,2,13065.6775
37,1,2011,3,9598.03
37,1,2011,4,12388.702000000001
37,1,2011,5,9133.9875
37,1,2011,6,9415.15
37,1,2011,7,9516.362
37,1,2011,8,9294.592499999999
37,1,2011,9,10557.984
37,1,2011,10,14370.337500000001
37,1,2011,11,14835.852499999999
37,1,2011,12,13953.518
37,1,2012,1,9899.5475
37,1,2012,2,13341.400000000001
37,1,2012,3,10593.75
37,1,2012,4,12080.9475
37,1,2012,5,9850.9
37,1,2012,6,9728.394
37,1,2012,7,9905.4475
37,1,2012,8,9706.6
37,1,2012,9,11087.755000000001
37,1,2012,10,14093.5625
37,2,2010,2,15319.55
37,2,2010,3,15220.21
37,2,2010,4,15856.326000000001
37,2,2010,5,16154.6375
37,2,2010,6,15619.84
37,2,2010,7,15584.470000000001
37,2,2010,8,16695.322500000002
37,2,2010,9,16403.335
37,2,2010,10,16206.604000000001
37,2,2010,11,15944.747500000001
37,2,2010,12,15027.74
37,2,2011,1,16033.6075
37,2,2011,2,16269.025000000001
37,2,2011,3,16986.97
37,2,2011,4,16856.672
37,2,2011,5,17688.7225
37,2,2011,6,17139.16
37,2,2011,7,16704.994
37,2,2011,8,17056.91
37,2,2011,9,16465.306
37,2,2011,10,16997.165
37,2,2011,11,16243.8025
37,2,2011,12,15433.472
37,2,2012,1,17033.885
37,2,2012,2,16910.11
37,2,2012,3,17704.34
37,2,2012,4,16853.5275
37,2,2012,5,17876.0775
37,2,2012,6,16606.595999999998
37,2,2012,7,16783.19
37,2,2012,8,17417.735999999997
37,2,2012,9,17078.5
37,2,2012,10,17145.5875
37,3,2010,2,1416.33
37,3,2010,3,1124.0625
37,3,2010,4,1114.134
37,3,2010,5,1382.0825
37,3,2010,6,878.53
37,3,2010,7,793.292
37,3,2010,8,1642.1475
37,3,2010,9,1207.175
37,3,2010,10,1210.7720000000002
37,3,2010,11,1139.55
37,3,2010,12,1264.8799999999999
37,3,2011,1,1670.7425
37,3,2011,2,1351.9375
37,3,2011,3,1104.33
37,3,2011,4,1111.384
37,3,2011,5,1337.1775
37,3,2011,6,950.615
37,3,2011,7,1402.616
37,3,2011,8,2755.87
37,3,2011,9,1357.1799999999998
37,3,2011,10,1255.13
37,3,2011,11,957.58
37,3,2011,12,1190.7559999999999
37,3,2012,1,1354.9675
37,3,2012,2,1333.7125
37,3,2012,3,1088.524
37,3,2012,4,1033.585
37,3,2012,5,1174.0225
37,3,2012,6,1006.774
37,3,2012,7,946.4025
37,3,2012,8,2577.722
37,3,2012,9,1448.9
37,3,2012,10,1286.175
37,4,2010,2,16956.65
37,4,2010,3,16021.14
37,4,2010,4,17176.046000000002
37,4,2010,5,16647.9175
37,4,2010,6,16702.59
37,4,2010,7,16848.052
37,4,2010,8,17090.7875
37,4,2010,9,17494.197500000002
37,4,2010,10,17053.488
37,4,2010,11,18515.875
37,4,2010,12,18185.840000000004
37,4,2011,1,18246.6175
37,4,2011,2,18105.3375
37,4,2011,3,17268.495
37,4,2011,4,17702.008
37,4,2011,5,17826.055
37,4,2011,6,17241.364999999998
37,4,2011,7,17056.91
37,4,2011,8,17523.247499999998
37,4,2011,9,17525.216
37,4,2011,10,17791.21
37,4,2011,11,18652.5175
37,4,2011,12,18844.618
37,4,2012,1,19081.454999999998
37,4,2012,2,18216.2225
37,4,2012,3,17611.606
37,4,2012,4,18260.629999999997
37,4,2012,5,18089.44
37,4,2012,6,17434.958
37,4,2012,7,17434.655
37,4,2012,8,17527.126
37,4,2012,9,17603.925
37,4,2012,10,17723.322500000002
37,5,2010,2,840.3299999999999
37,5,2010,3,1314.76
37,5,2010,4,1881.3239999999998
37,5,2010,5,878.9375
37,5,2010,6,1252.82
37,5,2010,7,824.358
37,5,2010,8,897.48
37,5,2010,9,859.785
37,5,2010,10,1177.032
37,5,2010,11,1508.0075
37,5,2010,12,1920.696
37,5,2011,1,979.755
37,5,2011,2,1043.05
37,5,2011,3,834.1
37,5,2011,4,1571.742
37,5,2011,5,1052.1475
37,5,2011,6,1113.905
37,5,2011,7,1166.368
37,5,2011,8,956.915
37,5,2011,9,866.47
37,5,2011,10,1054.09
37,5,2011,11,1487.895
37,5,2011,12,1607.988
37,5,2012,1,906.26
37,5,2012,2,1181.675
37,5,2012,3,1309.268
37,5,2012,4,1151.08
37,5,2012,5,1003.4575
37,5,2012,6,963.4440000000001
37,5,2012,7,730.98
37,5,2012,8,1030.3780000000002
37,5,2012,9,944.395
37,5,2012,10,779.655
37,6,2010,2,36.730000000000004
37,6,2010,3,40.5375
37,6,2010,4,56.194
37,6,2010,5,92.475
37,6,2010,6,118.75500000000001
37,6,2010,7,70.036
37,6,2010,8,38.19
37,6,2010,9,37.99
37,6,2010,10,62.528
37,6,2010,11,76.1725
37,6,2010,12,68.96
37,6,2011,1,31.475
37,6,2011,2,21.89
37,6,2011,3,20.505
37,6,2011,4,40.458
37,6,2011,5,42.54666666666667
37,6,2011,6,78.19749999999999
37,6,2011,7,74.248
37,6,2011,8,35.2625
37,6,2011,9,14.132
37,6,2011,10,41.495
37,6,2011,11,53.567499999999995
37,6,2011,12,46.035
37,6,2012,1,34.50000000000001
37,6,2012,2,15.85
37,6,2012,3,43.604
37,6,2012,4,31.044999999999998
37,6,2012,5,55.805
37,6,2012,6,38.39
37,6,2012,7,30.599999999999998
37,6,2012,8,12.835
37,6,2012,9,7.900000000000001
37,6,2012,10,11.850000000000001
37,7,2010,2,612.5999999999999
37,7,2010,3,659.7775
37,7,2010,4,977.348
37,7,2010,5,1103.265
37,7,2010,6,1139.14
37,7,2010,7,958.792
37,7,2010,8,933.5350000000001
37,7,2010,9,653.855
37,7,2010,10,718.826
37,7,2010,11,722.0925
37,7,2010,12,944.7479999999999
37,7,2011,1,395.6475
